City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Taoudenni,ML,2021-06-05 13:54:22,22.6783,-3.9836,117.01,4,10,8.28
298,Vrangel,RU,2021-06-05 13:54:23,42.7297,133.0839,53.94,92,93,0.89
299,Victoria,HK,2021-06-05 13:53:08,22.2855,114.1577,84.33,68,76,1.99
300,Kampene,CD,2021-06-05 13:54:23,-3.6,26.6667,87.8,46,100,1.25
301,Ivaipora,BR,2021-06-05 13:54:23,-24.2478,-51.6847,72.1,56,0,6.2
302,Tuatapere,NZ,2021-06-05 13:54:24,-46.1333,167.6833,49.82,90,7,3.4
303,Sembakung,ID,2021-06-05 13:54:24,3.8167,117.25,76.39,92,99,1.36
304,Bonthe,SL,2021-06-05 13:54:24,7.5264,-12.505,83.95,70,86,9.44
305,Harseni,RO,2021-06-05 13:54:25,45.75,25.0167,73.17,54,4,6.62
306,Vila,PT,2021-06-05 13:54:25,42.0304,-8.1588,77.74,46,52,4.81
307,Marshfield,US,2021-06-05 13:54:25,44.6689,-90.1718,77.4,81,51,12.41
308,Miandrivazo,MG,2021-06-05 13:54:25,-19.5167,45.4667,74.59,69,41,1.68
309,Saint-Pierre,RE,2021-06-05 13:54:26,-21.3393,55.4781,76.64,86,90,6.91
310,Vung Tau,VN,2021-06-05 13:53:54,10.346,107.0843,85.33,76,100,13.65
311,Taphan Hin,TH,2021-06-05 13:54:26,16.2209,100.4198,87.91,72,100,4.43
312,Valkeakoski,FI,2021-06-05 13:54:27,61.2642,24.0312,74.08,43,45,1.16
313,Brae,GB,2021-06-05 13:54:27,60.3964,-1.353,51.71,66,12,6.22
314,Wadi Maliz,TN,2021-06-05 13:54:27,36.4681,8.5495,94.66,34,99,14.34
315,Alihe,CN,2021-06-05 13:54:28,50.5667,123.7167,48.25,77,1,3.0
316,Lujiang,CN,2021-06-05 13:54:28,31.2581,117.2817,80.65,74,0,8.79
317,Bom Jesus Da Lapa,BR,2021-06-05 13:54:28,-13.255,-43.4181,86.07,36,62,7.81
318,Korla,CN,2021-06-05 13:54:29,41.7597,86.1469,84.79,17,59,12.37
319,Burevestnik,RU,2021-06-05 13:54:29,56.144,43.7883,69.55,49,20,6.71
320,Esperance,AU,2021-06-05 13:54:29,-33.8667,121.9,55.24,57,99,11.72
321,Mweka,CD,2021-06-05 13:54:30,-4.85,21.5667,93.31,29,58,2.86
322,Nome,US,2021-06-05 13:54:30,64.5011,-165.4064,32.16,91,96,7.09
323,Waddan,LY,2021-06-05 13:54:30,29.1614,16.139,92.03,11,1,13.76
324,Norman Wells,CA,2021-06-05 13:54:07,65.282,-126.8329,44.64,93,75,11.5
325,Malko Tarnovo,BG,2021-06-05 13:54:31,41.9833,27.5333,71.58,47,57,1.43
326,Kingman,US,2021-06-05 13:54:31,35.1894,-114.053,81.55,12,6,4.97
327,Rosarito,MX,2021-06-05 13:54:31,32.3333,-117.0333,62.26,82,48,0.65
328,Arica,CL,2021-06-05 13:54:32,-18.475,-70.3042,64.63,68,90,3.27
329,Aksha,RU,2021-06-05 13:54:32,50.2814,113.2867,61.12,42,0,4.45
330,Tiksi,RU,2021-06-05 13:54:32,71.6872,128.8694,34.23,80,100,0.76
331,Xining,CN,2021-06-05 13:54:33,36.6167,101.7667,62.4,33,100,0.43
332,Merauke,ID,2021-06-05 13:54:33,-8.4667,140.3333,76.03,83,98,12.08
333,Kiunga,PG,2021-06-05 13:54:33,-6.1219,141.2906,71.19,100,95,1.86
334,Lata,PT,2021-06-05 13:54:34,40.1629,-8.3327,85.05,48,10,12.68
335,Egvekinot,RU,2021-06-05 13:54:34,66.3167,-179.1667,32.14,85,100,2.04
336,Kaina,NG,2021-06-05 13:54:34,12.6374,8.5873,101.08,16,72,4.5
337,Quatre Cocos,MU,2021-06-05 13:54:35,-20.2078,57.7625,77.11,73,20,9.15
338,Jumla,NP,2021-06-05 13:54:35,29.2747,82.1838,59.0,80,90,0.65
339,Beisfjord,NO,2021-06-05 13:54:35,68.3751,17.5988,62.04,56,18,7.27
340,Sinop,TR,2021-06-05 13:54:36,41.7711,34.8709,55.27,78,99,2.62
341,Drovyanaya,RU,2021-06-05 13:54:36,51.5833,113.0333,56.71,40,0,4.52
342,Sao Felix Do Xingu,BR,2021-06-05 13:54:36,-6.6447,-51.995,88.25,49,2,4.25
343,Pouebo,NC,2021-06-05 13:54:37,-20.4,164.5667,70.18,85,100,5.48
344,Lamar,US,2021-06-05 13:53:42,33.6668,-95.5836,71.53,94,90,4.99
345,Sur,OM,2021-06-05 13:54:37,22.5667,59.5289,91.49,57,0,4.92
346,Derzhavinsk,KZ,2021-06-05 13:54:37,51.1,66.3167,66.15,27,86,11.03
347,Simao,CN,2021-06-05 13:54:38,22.7886,100.9748,68.43,94,70,2.89
348,Rio Gallegos,AR,2021-06-05 13:51:44,-51.6226,-69.2181,26.65,93,0,8.05
349,Xinzhi,CN,2021-06-05 13:54:38,36.4989,111.7047,76.39,15,0,5.79
350,Belle Fourche,US,2021-06-05 13:54:38,44.6714,-103.8522,82.11,41,21,6.38
351,Sambava,MG,2021-06-05 13:54:39,-14.2667,50.1667,77.04,79,80,6.15
352,Fethiye,TR,2021-06-05 13:54:39,36.6217,29.1164,80.47,35,4,5.57
353,Tonantins,BR,2021-06-05 13:54:39,-2.8731,-67.8022,79.18,91,68,1.9
354,Starosubkhangulovo,RU,2021-06-05 13:54:40,53.1031,57.4423,64.35,38,91,6.53
355,Kallupatti,IN,2021-06-05 13:54:40,9.7167,77.8667,76.96,73,100,5.17
356,Ugoofaaru,MV,2021-06-05 13:54:40,5.6667,73.0,82.74,77,100,17.43
357,Karaton,ID,2021-06-05 13:54:41,-6.3424,106.1045,84.96,94,39,2.75
358,Balaipungut,ID,2021-06-05 13:54:41,1.05,101.2833,79.21,79,100,2.82
359,Weligama,LK,2021-06-05 13:54:41,5.9667,80.4167,79.92,84,95,12.03
360,Cody,US,2021-06-05 13:54:42,44.5263,-109.0565,72.21,50,1,3.44
361,Celestun,MX,2021-06-05 13:54:42,20.8667,-90.4,82.53,72,53,11.01
362,Pemangkat,ID,2021-06-05 13:54:42,1.1667,108.9667,81.84,78,97,6.13
363,Coruripe,BR,2021-06-05 13:54:42,-10.1256,-36.1756,79.2,81,12,16.64
364,La Paz,BO,2021-06-05 13:54:43,-16.5,-68.15,49.98,57,20,6.91
365,Tura,IN,2021-06-05 13:54:43,25.5198,90.2201,76.39,91,81,6.15
366,Santa Quiteria,BR,2021-06-05 13:54:44,-4.3319,-40.1567,89.73,40,2,7.85
367,Charters Towers,AU,2021-06-05 13:54:44,-20.1,146.2667,55.74,47,83,8.81
368,Soyo,AO,2021-06-05 13:54:44,-6.1349,12.3689,84.25,72,26,13.51
369,Bay Roberts,CA,2021-06-05 13:54:44,47.5999,-53.2648,64.51,87,100,4.43
370,Gangelt,DE,2021-06-05 13:53:25,50.9833,6.0,65.98,95,90,9.35
371,Galesong,ID,2021-06-05 13:54:45,-5.3166,119.3661,78.82,80,23,6.58
372,Khetia,IN,2021-06-05 13:54:45,21.6667,74.5833,85.59,58,89,5.08
373,Silver City,US,2021-06-05 13:50:47,32.7701,-108.2803,68.68,32,1,8.99
374,Garden City,US,2021-06-05 13:54:46,42.3256,-83.331,81.21,57,25,14.2
375,Raudeberg,NO,2021-06-05 13:54:46,61.9875,5.1352,57.87,89,100,8.39
376,Luganville,VU,2021-06-05 13:54:46,-15.5333,167.1667,76.68,81,100,1.88
377,Fartura,BR,2021-06-05 13:54:46,-23.3883,-49.51,77.04,46,0,5.91
378,General Roca,AR,2021-06-05 13:54:47,-39.0333,-67.5833,45.0,42,0,23.26
379,Waupun,US,2021-06-05 13:54:47,43.6333,-88.7296,78.35,76,10,15.59
380,Viedma,AR,2021-06-05 13:54:47,-40.8135,-62.9967,52.92,51,0,9.95
381,Namwala,ZM,2021-06-05 13:54:48,-15.7504,26.4384,74.79,30,2,8.37
382,Huarmey,PE,2021-06-05 13:54:48,-10.0681,-78.1522,67.86,77,59,7.9
383,Kobryn,BY,2021-06-05 13:54:48,52.2138,24.3564,71.55,59,87,6.15
384,Mapanas,PH,2021-06-05 13:54:49,12.475,125.2562,78.39,89,99,3.06
385,Vila Franca Do Campo,PT,2021-06-05 13:54:49,37.7167,-25.4333,68.41,67,89,4.76
386,Makubetsu,JP,2021-06-05 13:54:49,45.3714,141.8211,54.25,93,7,22.57
387,Bilma,NE,2021-06-05 13:54:50,18.6853,12.9164,108.91,8,100,19.86
388,Necochea,AR,2021-06-05 13:54:50,-38.5473,-58.7368,50.04,61,100,9.91
389,Peniche,PT,2021-06-05 13:54:50,39.3558,-9.3811,81.75,70,7,17.36
390,Fukue,JP,2021-06-05 13:54:51,32.6881,128.8419,67.3,84,95,9.26
391,Srednekolymsk,RU,2021-06-05 13:54:51,67.45,153.6833,61.0,39,5,9.6
392,Lazaro Cardenas,MX,2021-06-05 13:54:51,17.9583,-102.2,82.69,69,93,1.68
393,Vestmannaeyjar,IS,2021-06-05 13:54:52,63.4427,-20.2734,49.19,93,90,23.02
394,Binucayan,PH,2021-06-05 13:54:52,8.25,125.7167,75.06,99,100,0.67
395,Okhotsk,RU,2021-06-05 13:54:52,59.3833,143.3,39.58,91,100,1.34
396,Phalombe,MW,2021-06-05 13:54:53,-15.8064,35.6507,65.16,59,86,8.19
397,Hohhot,CN,2021-06-05 13:54:53,40.8106,111.6522,73.69,16,40,4.99
398,Batsfjord,NO,2021-06-05 13:54:53,70.6345,29.7185,52.02,74,59,20.0
399,Mednogorsk,RU,2021-06-05 13:54:54,51.4128,57.595,64.56,40,64,10.67
400,Trat,TH,2021-06-05 13:54:54,12.5,102.5,80.4,85,100,3.78
401,Manyana,BW,2021-06-05 13:54:54,-23.4,21.7167,66.2,24,0,12.26
402,Fernley,US,2021-06-05 13:54:55,39.608,-119.2518,70.21,25,7,5.01
403,Lingao,CN,2021-06-05 13:54:55,19.9103,109.6859,79.14,72,47,4.25
404,West Bay,KY,2021-06-05 13:54:55,19.3667,-81.4167,86.07,78,40,1.01
405,Carson City,US,2021-06-05 13:54:56,39.1638,-119.7674,69.87,44,1,0.0
406,Mitu,CO,2021-06-05 13:50:10,1.1983,-70.1733,80.04,81,21,0.74
407,Touros,BR,2021-06-05 13:50:59,-5.1989,-35.4608,85.1,60,31,15.03
408,Jalu,LY,2021-06-05 13:54:56,29.0331,21.5482,91.56,14,0,12.17
409,Banda Aceh,ID,2021-06-05 13:54:56,5.5577,95.3222,80.51,77,100,10.85
410,Zalantun,CN,2021-06-05 13:54:57,48.0,122.7167,52.2,88,15,5.35
411,Madingou,CG,2021-06-05 13:54:57,-4.1536,13.55,92.25,44,73,2.75
412,Beberibe,BR,2021-06-05 13:51:59,-4.1797,-38.1306,86.04,55,0,9.62
413,Ambon,ID,2021-06-05 13:54:58,-3.6954,128.1814,78.94,89,40,12.57
414,Sumbe,AO,2021-06-05 13:54:58,-11.2061,13.8437,80.58,74,100,9.71
415,Camacha,PT,2021-06-05 13:54:58,33.0833,-16.3333,67.53,60,40,14.97
416,Marion,US,2021-06-05 13:51:04,39.7684,-86.1555,77.58,65,1,7.65
417,Rypefjord,NO,2021-06-05 13:54:59,70.6333,23.6667,43.27,75,75,9.22
418,Richards Bay,ZA,2021-06-05 13:54:59,-28.783,32.0377,65.8,70,16,9.62
419,Atar,MR,2021-06-05 13:54:59,20.5169,-13.0499,101.88,15,90,20.78
420,Cap Malheureux,MU,2021-06-05 13:54:59,-19.9842,57.6142,77.49,78,5,1.99
421,Tanout,NE,2021-06-05 13:55:00,14.9709,8.8879,105.67,12,92,11.88
422,Bialogard,PL,2021-06-05 13:55:00,54.007,15.9875,79.12,56,80,13.2
423,Chapais,CA,2021-06-05 13:55:00,49.7834,-74.8492,60.58,94,100,9.6
424,Leshukonskoye,RU,2021-06-05 13:55:01,64.8989,45.7622,80.74,25,12,11.1
425,Alice Springs,AU,2021-06-05 13:55:01,-23.7,133.8833,44.15,70,0,6.11
426,Puerto Narino,CO,2021-06-05 13:55:01,-3.7703,-70.3831,78.75,81,57,0.78
427,Gasa,PS,2021-06-05 13:55:02,31.5,34.4667,81.91,50,0,12.39
428,Kemijarvi,FI,2021-06-05 13:55:02,66.7131,27.4306,71.78,38,99,8.1
429,Sawtell,AU,2021-06-05 13:55:02,-30.3833,153.1,50.32,94,2,4.61
430,Abaza,RU,2021-06-05 13:55:04,52.655,90.0928,42.33,90,74,10.29
431,Morondava,MG,2021-06-05 13:55:04,-20.2833,44.2833,76.1,69,3,11.18
432,Pisco,PE,2021-06-05 13:55:05,-13.7,-76.2167,61.02,82,20,6.91
433,Sola,VU,2021-06-05 13:55:05,-13.8833,167.55,79.34,73,93,9.37
434,Wausau,US,2021-06-05 13:55:05,44.9591,-89.6301,77.56,70,95,3.0
435,Ahipara,NZ,2021-06-05 13:55:06,-35.1667,173.1667,60.87,78,100,15.75
436,Koslan,RU,2021-06-05 13:55:06,63.4564,48.8989,79.52,26,13,8.81
437,Kondoa,TZ,2021-06-05 13:55:06,-4.9,35.7833,76.23,41,94,7.52
438,Faya,SA,2021-06-05 13:55:07,18.3851,42.4509,84.31,38,27,12.21
439,Homer,US,2021-06-05 13:55:07,59.6425,-151.5483,46.04,91,13,5.01
440,Panjab,AF,2021-06-05 13:55:07,34.388,67.0233,70.39,15,1,11.88
441,Bereda,ES,2021-06-05 13:55:08,43.2686,-7.5406,78.42,54,13,5.53
442,Pizarro,CO,2021-06-05 13:55:08,4.9533,-77.366,80.65,83,100,3.06
443,Chulman,RU,2021-06-05 13:55:08,56.8479,124.9104,53.2,56,0,4.94
444,Luwuk,ID,2021-06-05 13:55:09,-0.9516,122.7875,77.77,86,93,5.39
445,Naklo Nad Notecia,PL,2021-06-05 13:55:09,53.1421,17.6018,77.22,56,76,6.26
446,Lorengau,PG,2021-06-05 13:55:09,-2.0226,147.2712,80.67,79,37,3.85
447,Aykhal,RU,2021-06-05 13:55:09,66.0,111.5,43.23,55,31,13.78
448,Daru,PG,2021-06-05 13:55:10,-9.0763,143.2092,76.17,92,100,11.03
449,Kupang,ID,2021-06-05 13:55:10,-10.1667,123.5833,78.04,83,16,12.12
450,Maragogi,BR,2021-06-05 13:55:10,-9.0122,-35.2225,80.73,76,11,10.38
451,Meulaboh,ID,2021-06-05 13:55:11,4.1363,96.1285,78.49,82,100,4.38
452,Nelson Bay,AU,2021-06-05 13:55:11,-32.7167,152.15,51.96,70,75,11.18
453,Senno,RU,2021-06-05 13:55:11,59.5336,33.9167,78.13,30,7,4.99
454,Golden,US,2021-06-05 13:54:35,39.7555,-105.2211,81.77,41,40,1.99
455,Bartica,GY,2021-06-05 13:55:12,6.4,-58.6167,80.92,87,34,4.43
456,Tiznit,MA,2021-06-05 13:55:12,29.5833,-9.5,76.75,39,0,12.35
457,Ichnya,UA,2021-06-05 13:55:12,50.8626,32.3942,64.67,72,100,7.74
458,Mahibadhoo,MV,2021-06-05 13:55:12,3.7833,72.9667,83.08,77,90,16.11
459,Mimongo,GA,2021-06-05 13:55:13,-1.6195,11.6068,80.47,72,85,3.02
460,Vestmanna,FO,2021-06-05 13:55:13,62.1564,-7.1664,50.92,100,90,7.85
461,Stolin,BY,2021-06-05 13:55:13,51.8912,26.846,66.33,60,42,8.77
462,Luau,AO,2021-06-05 13:55:14,-10.7073,22.2247,82.89,26,61,3.13
463,Newport,GB,2021-06-05 13:53:39,51.5877,-2.9984,70.77,61,35,6.22
464,Santarem,BR,2021-06-05 13:55:14,-2.4431,-54.7083,84.33,79,40,10.36
465,Petrolina,BR,2021-06-05 13:55:14,-9.3986,-40.5008,82.45,57,40,13.8
466,Ketchikan,US,2021-06-05 13:55:15,55.3422,-131.6461,48.67,93,90,12.66
467,Kovernino,RU,2021-06-05 13:55:15,57.1253,43.8142,71.96,47,47,8.34
468,Urucara,BR,2021-06-05 13:55:15,-2.5364,-57.76,84.76,70,17,4.7
469,Kushima,JP,2021-06-05 13:55:16,31.4583,131.2333,61.25,96,100,6.49
470,Kyra,RU,2021-06-05 13:55:16,49.5776,111.9753,60.8,44,0,2.44
471,Gibsons,CA,2021-06-05 13:53:15,49.3997,-123.5027,56.3,88,80,5.75
472,Ishigaki,JP,2021-06-05 13:55:17,24.3448,124.1572,81.64,88,100,11.88
473,Wattegama,LK,2021-06-05 13:50:26,6.7989,81.4808,83.32,76,79,5.68
474,Coaticook,CA,2021-06-05 13:55:17,45.1334,-71.7991,76.82,59,89,9.84
475,Launceston,AU,2021-06-05 13:55:17,-41.45,147.1667,46.04,85,9,3.0
476,Sidi Ali,DZ,2021-06-05 13:55:18,36.0998,0.4206,72.7,73,94,14.14
477,Naze,JP,2021-06-05 13:55:18,28.3667,129.4833,71.94,87,100,10.58
478,Koumac,NC,2021-06-05 13:55:18,-20.5667,164.2833,71.64,84,100,5.55
479,Melipilla,CL,2021-06-05 13:51:09,-33.7,-71.2167,64.76,70,30,1.83
480,Maler Kotla,IN,2021-06-05 13:55:19,30.5167,75.8833,88.12,23,90,10.98
481,Moron,AR,2021-06-05 13:55:19,-34.6534,-58.6198,55.96,92,100,9.42
482,Sorong,ID,2021-06-05 13:55:19,-0.8833,131.25,78.82,87,85,5.57
483,Areka,ET,2021-06-05 13:55:20,7.0667,37.7,74.46,60,23,3.74
484,Nianzishan,CN,2021-06-05 13:55:20,47.5167,122.8833,52.99,89,21,5.14
485,Stokmarknes,NO,2021-06-05 13:55:20,68.5646,14.9108,58.37,61,38,7.11
486,Cherskiy,RU,2021-06-05 13:55:21,68.75,161.3,58.8,44,57,12.44
487,Sao Desiderio,BR,2021-06-05 13:55:21,-12.3633,-44.9733,86.25,34,30,9.95
488,Ayagoz,KZ,2021-06-05 13:55:21,47.9714,80.4392,50.99,49,3,16.87
489,Mattru,SL,2021-06-05 13:55:22,7.6244,-11.8332,85.44,69,97,4.38
490,Baie-Comeau,CA,2021-06-05 13:55:22,49.2168,-68.1489,60.8,94,90,6.42
491,Moose Factory,CA,2021-06-05 13:55:22,51.2585,-80.6094,41.0,81,90,9.22
492,Seoul,KR,2021-06-05 13:54:08,37.5683,126.9778,67.57,77,1,4.74
493,Salinas,US,2021-06-05 13:55:23,36.6777,-121.6555,55.42,88,13,3.56
494,Bathsheba,BB,2021-06-05 13:55:23,13.2167,-59.5167,86.61,54,40,21.3
495,Matam,SN,2021-06-05 13:55:23,15.6175,-13.3303,108.46,16,14,3.96
496,Imeni Poliny Osipenko,RU,2021-06-05 13:55:24,52.4201,136.4853,39.63,93,83,6.55
497,Khovu-Aksy,RU,2021-06-05 13:55:24,51.1333,93.6,44.08,83,86,10.25
498,Chantada,ES,2021-06-05 13:55:24,42.6088,-7.7712,78.4,35,48,0.67
499,Eenhana,NA,2021-06-05 13:55:25,-17.4667,16.3333,76.75,15,0,7.76
500,Panji,ID,2021-06-05 13:55:25,-7.7253,114.0995,76.41,85,75,3.36
501,Farkhor,TJ,2021-06-05 13:55:25,37.4922,69.4036,103.08,15,2,1.99
502,Kawalu,ID,2021-06-05 13:55:26,-7.3817,108.2082,75.6,93,87,1.48
503,Viljoenskroon,ZA,2021-06-05 13:55:26,-27.2084,26.9485,60.67,16,0,6.08
504,Biak,ID,2021-06-05 13:55:26,-0.9131,122.8766,77.14,84,92,6.4
505,Farmington,US,2021-06-05 13:55:27,36.7281,-108.2187,77.11,42,23,7.0
506,Mirador,BR,2021-06-05 13:55:27,-6.3708,-44.3631,88.02,47,8,9.17
507,Constitucion,CL,2021-06-05 13:55:27,-35.3333,-72.4167,52.21,64,24,7.99
508,Alexandria,EG,2021-06-05 13:52:05,31.2156,29.9553,78.76,61,0,14.97
509,Santa Cruz De Tenerife,ES,2021-06-05 13:55:28,28.4682,-16.2546,73.62,55,40,10.0
510,La Asuncion,VE,2021-06-05 13:55:22,11.0333,-63.8628,65.93,100,100,17.83
511,Bilibino,RU,2021-06-05 13:55:28,68.0546,166.4372,53.1,53,96,6.73
512,Santa Cruz,BO,2021-06-05 13:55:29,-17.8,-63.1667,75.25,78,75,17.27
513,Pianco,BR,2021-06-05 13:55:29,-7.1981,-37.9292,89.92,34,2,11.77
514,Ayr,GB,2021-06-05 13:55:29,55.4627,-4.6339,65.91,77,75,8.05
515,Yar-Sale,RU,2021-06-05 13:55:29,66.8333,70.8333,46.13,55,96,18.19
516,Tilzapotla,MX,2021-06-05 13:55:30,18.4833,-99.2667,70.27,72,25,1.14
517,Bella Union,UY,2021-06-05 13:55:30,-30.2752,-57.6007,69.24,80,100,5.53
518,Olafsvik,IS,2021-06-05 13:55:30,64.8945,-23.7142,47.71,87,100,10.45
519,Henties Bay,NA,2021-06-05 13:55:31,-22.116,14.2845,79.57,29,0,8.03
520,Lubao,PH,2021-06-05 13:55:31,14.9167,120.55,86.14,81,43,4.83
521,Kosh-Agach,RU,2021-06-05 13:55:31,50.0,88.6667,40.15,42,76,17.81
522,Baruun-Urt,MN,2021-06-05 13:55:32,46.6806,113.2792,63.18,27,0,4.07
523,Hambantota,LK,2021-06-05 13:55:32,6.1241,81.1185,84.54,74,20,15.46
524,Tamworth,GB,2021-06-05 13:51:23,52.634,-1.6959,72.64,34,68,5.01
525,Matamoros,MX,2021-06-05 13:55:32,25.5333,-103.25,73.11,51,9,0.67
526,Lidkoping,SE,2021-06-05 13:55:33,58.5052,13.1577,76.53,43,67,4.18
527,Murmashi,RU,2021-06-05 13:55:33,68.8154,32.8115,55.81,62,0,8.95
528,Dicabisagan,PH,2021-06-05 13:55:33,17.0818,122.4157,82.85,84,82,7.61
529,Berdigestyakh,RU,2021-06-05 13:55:34,62.0989,126.6992,61.61,61,100,10.58
530,Kitob,UZ,2021-06-05 13:55:34,39.0843,66.8332,99.18,11,42,16.96
531,Ilulissat,GL,2021-06-05 13:55:34,69.2167,-51.1,45.27,58,9,8.5
532,Hinton,CA,2021-06-05 13:55:35,53.4001,-117.5857,45.1,83,100,2.93
533,Esna,EG,2021-06-05 13:55:35,25.2934,32.554,96.82,9,0,18.9
534,Saint-Louis,SN,2021-06-05 13:55:35,16.3333,-15.0,111.83,12,7,10.49
535,Saint Paul,US,2021-06-05 13:52:15,44.9444,-93.0933,83.61,51,1,1.99
536,Komsomolskiy,UZ,2021-06-05 13:55:36,40.4272,71.7189,99.32,12,0,6.91
537,Aktas,KZ,2021-06-05 13:55:36,49.7789,72.9608,60.55,36,0,10.65
538,Aklavik,CA,2021-06-05 13:55:36,68.2191,-135.0107,33.8,93,90,11.5
539,Panama City,PA,2021-06-05 13:55:37,8.9936,-79.5197,88.05,73,20,0.0
540,Sabang,ID,2021-06-05 13:55:37,5.8933,95.3214,83.89,71,100,16.4
541,Tezu,IN,2021-06-05 13:55:37,27.9167,96.1667,71.65,96,100,3.29
542,Prince Rupert,CA,2021-06-05 13:55:38,54.3161,-130.3201,47.89,93,90,12.66
543,Sioux Lookout,CA,2021-06-05 13:55:38,50.1001,-91.917,70.18,73,20,5.75
544,Mitsamiouli,KM,2021-06-05 13:55:38,-11.3847,43.2844,79.74,75,92,21.21
545,Phalaborwa,ZA,2021-06-05 13:55:39,-23.943,31.1411,69.08,37,4,15.01
546,Arrecife,ES,2021-06-05 13:55:39,28.963,-13.5477,75.18,50,20,25.32
547,Saint George,US,2021-06-05 13:51:01,37.1041,-113.5841,89.35,23,1,0.0
548,Antofagasta,CL,2021-06-05 13:55:39,-23.65,-70.4,58.28,67,5,6.78
549,Sedona,US,2021-06-05 13:53:30,34.8697,-111.761,78.21,27,1,1.01
550,Camopi,GF,2021-06-05 13:55:40,3.1655,-52.3158,84.22,63,70,4.9
551,Zlitan,LY,2021-06-05 13:55:40,32.4674,14.5687,79.18,42,82,16.35
552,Senador Jose Porfirio,BR,2021-06-05 13:55:41,-2.5908,-51.9542,84.04,66,5,2.66
553,Cabo San Lucas,MX,2021-06-05 13:54:14,22.8909,-109.9124,86.4,47,0,9.44
554,Armidale,AU,2021-06-05 13:55:41,-30.5167,151.65,34.52,91,5,1.95
555,Kholmogory,RU,2021-06-05 13:55:42,64.2229,41.656,77.11,29,70,9.37
556,Bethanien,NA,2021-06-05 13:55:42,-26.502,17.1583,70.97,19,0,15.46
557,Norsup,VU,2021-06-05 13:55:42,-16.0667,167.3833,77.23,77,100,1.88
558,Samarai,PG,2021-06-05 13:55:42,-10.6167,150.6667,77.99,88,100,14.2
559,Jiuquan,CN,2021-06-05 13:55:43,39.7432,98.5174,75.31,30,100,25.97
560,Waipawa,NZ,2021-06-05 13:55:43,-41.4122,175.5153,55.02,81,73,6.31
561,Beloha,MG,2021-06-05 13:55:43,-25.1667,45.05,65.91,80,71,11.27
562,Sangar,RU,2021-06-05 13:55:44,63.9242,127.4739,53.76,74,88,12.55
563,Zhuhai,CN,2021-06-05 13:55:44,22.2769,113.5678,84.06,78,0,6.91
564,Makhalino,RU,2021-06-05 13:55:44,53.0854,46.2211,65.05,78,96,10.69
565,Mayo,US,2021-06-05 13:55:45,38.8876,-76.5119,85.05,65,24,5.99
566,Dire Dawa,ET,2021-06-05 13:55:45,9.5931,41.8661,87.57,26,58,5.93
567,Diu,IN,2021-06-05 13:55:45,20.7141,70.9822,85.84,67,0,13.27
568,Okahandja,NA,2021-06-05 13:55:46,-21.9833,16.9167,71.91,17,0,19.1
569,Pafos,CY,2021-06-05 13:55:46,34.7667,32.4167,84.24,69,20,17.27
570,Astoria,US,2021-06-05 13:55:46,46.1879,-123.8313,55.87,89,100,13.38
571,Tumpat,MY,2021-06-05 13:55:47,6.1978,102.171,75.18,94,40,2.73
572,Kodinsk,RU,2021-06-05 13:55:47,58.6881,99.1844,48.22,55,37,4.43
573,Antioquia,CO,2021-06-05 13:55:47,7.0,-75.5,64.8,67,100,2.62
574,Mandalgovi,MN,2021-06-05 13:55:48,45.7625,106.2708,65.55,43,100,10.2
575,Poya,NC,2021-06-05 13:55:48,-21.35,165.15,70.23,87,99,6.35
576,Kalmunai,LK,2021-06-05 13:55:48,7.4167,81.8167,82.9,72,84,5.68
577,Nicoya,CR,2021-06-05 13:55:49,10.1483,-85.452,76.55,69,30,6.55
578,Sisimiut,GL,2021-06-05 13:55:49,66.9395,-53.6735,41.49,81,100,11.36
579,Kaitangata,NZ,2021-06-05 13:55:49,-46.2817,169.8464,44.92,73,100,5.66
580,Ponca City,US,2021-06-05 13:55:50,36.707,-97.0856,72.95,81,100,4.0
581,Devonport,AU,2021-06-05 13:55:50,-41.1667,146.35,44.1,78,9,11.12
582,Rock Sound,BS,2021-06-05 13:55:50,24.9,-76.2,78.82,81,88,17.6
583,Ajaccio,FR,2021-06-05 13:55:50,42.0,8.9167,77.16,69,0,5.97
